"","id","total_bill","tip","sex","smoker","day","time","size","bigTip","hugeTip"
"371",371,8.52,3.67,"Male","No","Thur","Lunch",2,"small","regular"
"372",372,14.52,5.23,"Female","No","Thur","Lunch",2,"big","regular"
"373",373,11.38,2.85,"Female","No","Thur","Lunch",2,"small","regular"
"374",374,22.82,4.07,"Male","No","Thur","Lunch",3,"small","regular"
"375",375,19.08,5.13,"Male","No","Thur","Lunch",2,"big","regular"
"376",376,20.27,4.57,"Female","No","Thur","Lunch",2,"small","regular"
"377",377,11.17,5.21,"Female","No","Thur","Lunch",2,"big","regular"
"378",378,12.26,3.61,"Female","No","Thur","Lunch",2,"small","regular"
"379",379,18.26,5.27,"Female","No","Thur","Lunch",2,"big","regular"
"380",380,8.51,2.76,"Female","No","Thur","Lunch",2,"small","regular"
"381",381,10.33,2.69,"Female","No","Thur","Lunch",2,"small","regular"
"382",382,14.15,5.15,"Female","No","Thur","Lunch",2,"big","regular"
"383",383,16,3.07,"Male","Yes","Thur","Lunch",2,"small","regular"
"384",384,13.16,6.37,"Female","No","Thur","Lunch",2,"big","regular"
"385",385,17.47,6.06,"Female","No","Thur","Lunch",2,"big","regular"
"386",386,34.3,9.09,"Male","No","Thur","Lunch",6,"big","huge"
"387",387,41.19,5.77,"Male","No","Thur","Lunch",5,"big","regular"
"388",388,27.05,6.85,"Female","No","Thur","Lunch",6,"big","regular"
"389",389,16.43,5.91,"Female","No","Thur","Lunch",2,"big","regular"
"390",390,8.35,3.31,"Female","No","Thur","Lunch",2,"small","regular"
"391",391,18.64,1.26,"Female","No","Thur","Lunch",3,"small","regular"
"392",392,11.87,3.5,"Female","No","Thur","Lunch",2,"small","regular"
"393",393,9.78,3.85,"Male","No","Thur","Lunch",2,"small","regular"
"394",394,7.51,4.72,"Male","No","Thur","Lunch",2,"small","regular"
"395",395,14.07,2.87,"Male","No","Sun","Dinner",2,"small","regular"
"396",396,13.13,6.19,"Male","No","Sun","Dinner",2,"big","regular"
"397",397,17.26,5.12,"Male","No","Sun","Dinner",3,"big","regular"
"398",398,24.55,3.6,"Male","No","Sun","Dinner",4,"small","regular"
"399",399,19.77,3.17,"Male","No","Sun","Dinner",4,"small","regular"
"400",400,29.85,8.45,"Female","No","Sun","Dinner",5,"big","huge"
"401",401,48.17,6.36,"Male","No","Sun","Dinner",6,"big","regular"
"402",402,25,6.32,"Female","No","Sun","Dinner",4,"big","regular"
"403",403,13.39,4.31,"Female","No","Sun","Dinner",2,"small","regular"
"404",404,16.49,3.63,"Male","No","Sun","Dinner",4,"small","regular"
"405",405,21.5,7.57,"Male","No","Sun","Dinner",4,"big","huge"
"406",406,12.66,3.83,"Male","No","Sun","Dinner",2,"small","regular"
"407",407,16.21,4.99,"Female","No","Sun","Dinner",3,"big","regular"
"408",408,13.81,4.62,"Male","No","Sun","Dinner",2,"small","regular"
"409",409,17.51,4.2,"Female","Yes","Sun","Dinner",2,"small","regular"
"410",410,24.52,5.23,"Male","No","Sun","Dinner",3,"big","regular"
"411",411,20.76,3.24,"Male","No","Sun","Dinner",2,"small","regular"
"412",412,31.71,7.06,"Male","No","Sun","Dinner",4,"big","regular"
"413",413,10.59,3.62,"Female","Yes","Sat","Dinner",2,"small","regular"
"414",414,10.63,6.06,"Female","Yes","Sat","Dinner",2,"big","regular"
"415",415,50.81,10.02,"Male","Yes","Sat","Dinner",3,"big","huge"
"416",416,15.81,4.6,"Male","Yes","Sat","Dinner",2,"small","regular"
"417",417,7.25,8.32,"Male","Yes","Sun","Dinner",2,"big","huge"
"418",418,31.85,5.34,"Male","Yes","Sun","Dinner",2,"big","regular"
"419",419,16.82,3.11,"Male","Yes","Sun","Dinner",2,"small","regular"
"420",420,32.9,7.27,"Male","Yes","Sun","Dinner",2,"big","huge"
"421",421,17.89,2.72,"Male","Yes","Sun","Dinner",2,"small","regular"
"422",422,14.48,1.7,"Male","Yes","Sun","Dinner",2,"small","regular"
"423",423,9.6,6.84,"Female","Yes","Sun","Dinner",2,"big","regular"
"424",424,34.63,6.75,"Male","Yes","Sun","Dinner",2,"big","regular"
"425",425,34.65,5.6,"Male","Yes","Sun","Dinner",4,"big","regular"
"426",426,23.33,6.46,"Male","Yes","Sun","Dinner",2,"big","regular"
"427",427,45.35,5.13,"Male","Yes","Sun","Dinner",3,"big","regular"
"428",428,23.17,8.74,"Male","Yes","Sun","Dinner",4,"big","huge"
"429",429,40.55,6.53,"Male","Yes","Sun","Dinner",2,"big","regular"
"430",430,20.69,9.17,"Male","No","Sun","Dinner",5,"big","huge"
"431",431,20.9,3.63,"Female","Yes","Sun","Dinner",3,"small","regular"
"432",432,30.46,4.11,"Male","Yes","Sun","Dinner",5,"small","regular"
"433",433,18.15,5.97,"Female","Yes","Sun","Dinner",3,"big","regular"
"434",434,23.1,7.67,"Male","Yes","Sun","Dinner",3,"big","huge"
"435",435,15.69,4.48,"Male","Yes","Sun","Dinner",2,"small","regular"
"436",436,19.81,8.52,"Female","Yes","Thur","Lunch",2,"big","huge"
"437",437,28.44,4.6,"Male","Yes","Thur","Lunch",2,"small","regular"
"438",438,15.48,4.6,"Male","Yes","Thur","Lunch",2,"small","regular"
"439",439,16.58,4.31,"Male","Yes","Thur","Lunch",2,"small","regular"
"440",440,7.56,4.1,"Male","No","Thur","Lunch",2,"small","regular"
"441",441,10.34,6.72,"Male","Yes","Thur","Lunch",2,"big","regular"
"442",442,43.11,5.88,"Female","Yes","Thur","Lunch",4,"big","regular"
"443",443,13,3.68,"Female","Yes","Thur","Lunch",2,"small","regular"
"444",444,13.51,5.31,"Male","Yes","Thur","Lunch",2,"big","regular"
"445",445,18.71,5.27,"Male","Yes","Thur","Lunch",3,"big","regular"
"446",446,12.74,4.57,"Female","Yes","Thur","Lunch",2,"small","regular"
"447",447,13,2.85,"Female","Yes","Thur","Lunch",2,"small","regular"
"448",448,16.4,4.33,"Female","Yes","Thur","Lunch",2,"small","regular"
"449",449,20.53,5.69,"Male","Yes","Thur","Lunch",4,"big","regular"
"450",450,16.47,5.25,"Female","Yes","Thur","Lunch",3,"big","regular"
"451",451,26.59,5.4,"Male","Yes","Sat","Dinner",3,"big","regular"
"452",452,38.73,5.19,"Male","Yes","Sat","Dinner",4,"big","regular"
"453",453,24.27,4.76,"Male","Yes","Sat","Dinner",2,"small","regular"
"454",454,12.76,5.37,"Female","Yes","Sat","Dinner",2,"big","regular"
"455",455,30.06,3.59,"Male","Yes","Sat","Dinner",3,"small","regular"
"456",456,25.89,6.15,"Male","Yes","Sat","Dinner",4,"big","regular"
"457",457,48.33,9.87,"Male","No","Sat","Dinner",4,"big","huge"
"458",458,13.27,5,"Female","Yes","Sat","Dinner",2,"big","regular"
"459",459,28.17,9.44,"Female","Yes","Sat","Dinner",3,"big","huge"
"460",460,12.9,3.07,"Female","Yes","Sat","Dinner",2,"small","regular"
"461",461,28.15,5.23,"Male","Yes","Sat","Dinner",5,"big","regular"
"462",462,11.59,2.87,"Male","Yes","Sat","Dinner",2,"small","regular"
"463",463,7.74,4.21,"Male","Yes","Sat","Dinner",2,"small","regular"
"464",464,30.14,6,"Female","Yes","Sat","Dinner",4,"big","regular"
"465",465,12.16,2.14,"Male","Yes","Fri","Lunch",2,"small","regular"
"466",466,13.42,5.88,"Female","Yes","Fri","Lunch",2,"big","regular"
"467",467,8.58,3.31,"Male","Yes","Fri","Lunch",1,"small","regular"
"468",468,15.98,5.37,"Female","No","Fri","Lunch",3,"big","regular"
"469",469,13.42,3.7,"Male","Yes","Fri","Lunch",2,"small","regular"
"470",470,16.27,3.96,"Female","Yes","Fri","Lunch",2,"small","regular"
"471",471,10.09,2.93,"Female","Yes","Fri","Lunch",2,"small","regular"
"472",472,20.45,4.4,"Male","No","Sat","Dinner",4,"small","regular"
"473",473,13.28,5.54,"Male","No","Sat","Dinner",2,"big","regular"
"474",474,22.12,4.67,"Female","Yes","Sat","Dinner",2,"small","regular"
"475",475,24.01,4.91,"Male","Yes","Sat","Dinner",4,"small","regular"
"476",476,15.69,6.95,"Male","Yes","Sat","Dinner",3,"big","regular"
"477",477,11.61,5.06,"Male","No","Sat","Dinner",2,"big","regular"
"478",478,10.77,3.26,"Male","No","Sat","Dinner",2,"small","regular"
"479",479,15.53,3.68,"Male","Yes","Sat","Dinner",2,"small","regular"
"480",480,10.07,4.44,"Male","No","Sat","Dinner",2,"small","regular"
"481",481,12.6,3.88,"Male","Yes","Sat","Dinner",2,"small","regular"
"482",482,32.83,1.79,"Male","Yes","Sat","Dinner",2,"small","regular"
"483",483,35.83,5.94,"Female","No","Sat","Dinner",3,"big","regular"
"484",484,29.03,8.1,"Male","No","Sat","Dinner",3,"big","huge"
"485",485,27.18,3.45,"Female","Yes","Sat","Dinner",2,"small","regular"
"486",486,22.67,4.68,"Male","Yes","Sat","Dinner",2,"small","regular"
"487",487,17.82,4.02,"Male","No","Sat","Dinner",2,"small","regular"
"488",488,18.78,4.63,"Female","No","Thur","Dinner",2,"small","regular"
"489",489,16.99,2.79,"Female","No","Sun","Dinner",2,"small","regular"
"490",490,10.34,5.51,"Male","No","Sun","Dinner",3,"big","regular"
"491",491,21.01,6.36,"Male","No","Sun","Dinner",3,"big","regular"
"492",492,23.68,5.17,"Male","No","Sun","Dinner",2,"big","regular"
"493",493,24.59,6.15,"Female","No","Sun","Dinner",4,"big","regular"
"494",494,25.29,5.97,"Male","No","Sun","Dinner",4,"big","regular"
"495",495,8.77,4.5,"Male","No","Sun","Dinner",2,"small","regular"
"496",496,26.88,3.15,"Male","No","Sun","Dinner",4,"small","regular"
"497",497,15.04,5.12,"Male","No","Sun","Dinner",2,"big","regular"
"498",498,14.78,6.24,"Male","No","Sun","Dinner",2,"big","regular"
"499",499,10.27,3.87,"Male","No","Sun","Dinner",2,"small","regular"
"500",500,35.26,4.62,"Female","No","Sun","Dinner",4,"small","regular"
"501",501,15.42,4.75,"Male","No","Sun","Dinner",2,"small","regular"
"502",502,18.43,4.84,"Male","No","Sun","Dinner",4,"small","regular"
"503",503,14.83,5.38,"Female","No","Sun","Dinner",2,"big","regular"
"504",504,21.58,5.48,"Male","No","Sun","Dinner",2,"big","regular"
"505",505,10.33,3.36,"Female","No","Sun","Dinner",3,"small","regular"
"506",506,16.29,4.82,"Male","No","Sun","Dinner",3,"small","regular"
"507",507,16.97,5.57,"Female","No","Sun","Dinner",3,"big","regular"
"508",508,20.65,5.45,"Male","No","Sat","Dinner",3,"big","regular"
"509",509,17.92,4.92,"Male","No","Sat","Dinner",2,"small","regular"
"510",510,20.29,2.33,"Female","No","Sat","Dinner",2,"small","regular"
"511",511,15.77,3.33,"Female","No","Sat","Dinner",2,"small","regular"
"512",512,39.42,9.52,"Male","No","Sat","Dinner",4,"big","huge"
"513",513,19.82,5.41,"Male","No","Sat","Dinner",2,"big","regular"
"514",514,17.81,5.85,"Male","No","Sat","Dinner",4,"big","regular"
"515",515,13.37,4.49,"Male","No","Sat","Dinner",2,"small","regular"
"516",516,12.69,5.06,"Male","No","Sat","Dinner",2,"big","regular"
"517",517,21.7,5.56,"Male","No","Sat","Dinner",2,"big","regular"
"518",518,19.65,4.9,"Female","No","Sat","Dinner",2,"small","regular"
"519",519,9.55,3.88,"Male","No","Sat","Dinner",2,"small","regular"
"520",520,18.35,3.97,"Male","No","Sat","Dinner",4,"small","regular"
"521",521,15.06,4.63,"Female","No","Sat","Dinner",2,"small","regular"
"522",522,20.69,4.62,"Female","No","Sat","Dinner",4,"small","regular"
"523",523,17.78,4.96,"Male","No","Sat","Dinner",2,"big","regular"
"524",524,24.06,4.78,"Male","No","Sat","Dinner",3,"small","regular"
"525",525,16.31,5.23,"Male","No","Sat","Dinner",3,"big","regular"
"526",526,16.93,4.36,"Female","No","Sat","Dinner",3,"small","regular"
"527",527,18.69,4.6,"Male","No","Sat","Dinner",3,"small","regular"
"528",528,31.27,6.83,"Male","No","Sat","Dinner",3,"big","regular"
"529",529,16.04,6.17,"Male","No","Sat","Dinner",3,"big","regular"
"530",530,17.46,4,"Male","No","Sun","Dinner",2,"small","regular"
"531",531,13.94,3.75,"Male","No","Sun","Dinner",2,"small","regular"
"532",532,9.68,1.41,"Male","No","Sun","Dinner",2,"small","regular"
"533",533,30.4,6.25,"Male","No","Sun","Dinner",4,"big","regular"
"534",534,18.29,2.41,"Male","No","Sun","Dinner",2,"small","regular"
"535",535,22.23,7.69,"Male","No","Sun","Dinner",2,"big","huge"
"536",536,32.4,9.89,"Male","No","Sun","Dinner",4,"big","huge"
"537",537,28.55,3.72,"Male","No","Sun","Dinner",3,"small","regular"
"538",538,18.04,3.35,"Male","No","Sun","Dinner",2,"small","regular"
"539",539,12.54,5.74,"Male","No","Sun","Dinner",2,"big","regular"
"540",540,10.29,3.81,"Female","No","Sun","Dinner",2,"small","regular"
"541",541,34.81,8.38,"Female","No","Sun","Dinner",4,"big","huge"
"542",542,9.94,3,"Male","No","Sun","Dinner",2,"small","regular"
"543",543,25.56,4.77,"Male","No","Sun","Dinner",4,"small","regular"
"544",544,19.49,5.64,"Male","No","Sun","Dinner",2,"big","regular"
"545",545,38.01,4.67,"Male","Yes","Sat","Dinner",4,"small","regular"
"546",546,26.41,3.5,"Female","No","Sat","Dinner",2,"small","regular"
"547",547,11.24,3.14,"Male","Yes","Sat","Dinner",2,"small","regular"
"548",548,48.27,9.45,"Male","No","Sat","Dinner",4,"big","huge"
"549",549,20.29,5.89,"Male","Yes","Sat","Dinner",2,"big","regular"
"550",550,13.81,3.32,"Male","Yes","Sat","Dinner",2,"small","regular"
"551",551,11.02,3.78,"Male","Yes","Sat","Dinner",2,"small","regular"
"552",552,18.29,4.42,"Male","Yes","Sat","Dinner",4,"small","regular"
"553",553,17.59,3.64,"Male","No","Sat","Dinner",3,"small","regular"
"554",554,20.08,6.47,"Male","No","Sat","Dinner",3,"big","regular"
"555",555,16.45,3.59,"Female","No","Sat","Dinner",2,"small","regular"
"556",556,3.07,1.84,"Female","Yes","Sat","Dinner",1,"small","regular"
"557",557,20.23,6.8,"Male","No","Sat","Dinner",2,"big","regular"
"558",558,15.01,4.77,"Male","Yes","Sat","Dinner",2,"small","regular"
"559",559,12.02,4.42,"Male","No","Sat","Dinner",2,"small","regular"
"560",560,17.07,4.98,"Female","No","Sat","Dinner",3,"big","regular"
"561",561,26.86,5.3,"Female","Yes","Sat","Dinner",2,"big","regular"
"562",562,25.28,5.92,"Female","Yes","Sat","Dinner",2,"big","regular"
"563",563,14.73,4.58,"Female","No","Sat","Dinner",2,"small","regular"
"564",564,10.51,3.95,"Male","No","Sat","Dinner",2,"small","regular"
"565",565,17.92,6.7,"Male","Yes","Sat","Dinner",2,"big","regular"
"566",566,27.2,5.69,"Male","No","Thur","Lunch",4,"big","regular"
"567",567,22.76,3.79,"Male","No","Thur","Lunch",2,"small","regular"
"568",568,17.29,4.94,"Male","No","Thur","Lunch",2,"big","regular"
"569",569,19.44,6.06,"Male","Yes","Thur","Lunch",2,"big","regular"
"570",570,16.66,4.84,"Male","No","Thur","Lunch",2,"small","regular"
"571",571,10.07,4.59,"Female","No","Thur","Lunch",1,"small","regular"
"572",572,32.68,5.22,"Male","Yes","Thur","Lunch",2,"big","regular"
"573",573,15.98,6.61,"Male","No","Thur","Lunch",2,"big","regular"
"574",574,34.83,7.11,"Female","No","Thur","Lunch",4,"big","regular"
"575",575,13.03,4.86,"Male","No","Thur","Lunch",2,"small","regular"
"576",576,18.28,4.49,"Male","No","Thur","Lunch",2,"small","regular"
"577",577,24.71,9.1,"Male","No","Thur","Lunch",2,"big","huge"
"578",578,21.16,3.64,"Male","No","Thur","Lunch",2,"small","regular"
"579",579,28.97,4.66,"Male","Yes","Fri","Dinner",2,"small","regular"
"580",580,22.49,7.5,"Male","No","Fri","Dinner",2,"big","huge"
"581",581,5.75,2.51,"Female","Yes","Fri","Dinner",2,"small","regular"
"582",582,16.32,7.77,"Female","Yes","Fri","Dinner",2,"big","huge"
"583",583,22.75,5.88,"Female","No","Fri","Dinner",2,"big","regular"
"584",584,40.17,5.9,"Male","Yes","Fri","Dinner",4,"big","regular"
"585",585,27.28,5.9,"Male","Yes","Fri","Dinner",2,"big","regular"
"586",586,12.03,4.78,"Male","Yes","Fri","Dinner",2,"small","regular"
"587",587,21.01,5.68,"Male","Yes","Fri","Dinner",2,"big","regular"
"588",588,12.46,3.39,"Male","No","Fri","Dinner",2,"small","regular"
"589",589,11.35,3.48,"Female","Yes","Fri","Dinner",2,"small","regular"
"590",590,15.38,3.89,"Female","Yes","Fri","Dinner",2,"small","regular"
"591",591,44.3,4.75,"Female","Yes","Sat","Dinner",3,"small","regular"
"592",592,22.42,5.91,"Female","Yes","Sat","Dinner",2,"big","regular"
"593",593,20.92,6.7,"Female","No","Sat","Dinner",2,"big","regular"
"594",594,15.36,4.1,"Male","Yes","Sat","Dinner",2,"small","regular"
"595",595,20.49,5.75,"Male","Yes","Sat","Dinner",2,"big","regular"
"596",596,25.21,5.13,"Male","Yes","Sat","Dinner",2,"big","regular"
"597",597,18.24,7.03,"Male","No","Sat","Dinner",2,"big","regular"
"598",598,14.31,5.87,"Female","Yes","Sat","Dinner",2,"big","regular"
"599",599,14,7.29,"Male","No","Sat","Dinner",2,"big","huge"
"600",600,7.25,1.03,"Female","No","Sat","Dinner",1,"small","regular"
"601",601,38.07,9.07,"Male","No","Sun","Dinner",3,"big","huge"
"602",602,23.95,3.09,"Male","No","Sun","Dinner",2,"small","regular"
"603",603,25.71,4.99,"Female","No","Sun","Dinner",3,"big","regular"
"604",604,17.31,6.82,"Female","No","Sun","Dinner",2,"big","regular"
"605",605,29.93,7.61,"Male","No","Sun","Dinner",4,"big","huge"
"606",606,10.65,3.24,"Female","No","Thur","Lunch",2,"small","regular"
"607",607,12.43,4.02,"Female","No","Thur","Lunch",2,"small","regular"
"608",608,24.08,6.48,"Female","No","Thur","Lunch",4,"big","regular"
"609",609,11.69,3.11,"Male","No","Thur","Lunch",2,"small","regular"
"610",610,13.42,1.6,"Female","No","Thur","Lunch",2,"small","regular"
"611",611,14.26,5.04,"Male","No","Thur","Lunch",2,"big","regular"
"612",612,15.95,3.89,"Male","No","Thur","Lunch",2,"small","regular"
"613",613,12.48,3.73,"Female","No","Thur","Lunch",2,"small","regular"
"614",614,29.8,5.19,"Female","No","Thur","Lunch",6,"big","regular"
"615",615,8.52,4.36,"Male","No","Thur","Lunch",2,"small","regular"
"616",616,14.52,1.16,"Female","No","Thur","Lunch",2,"small","regular"
"617",617,11.38,5.13,"Female","No","Thur","Lunch",2,"big","regular"
"618",618,22.82,5.68,"Male","No","Thur","Lunch",3,"big","regular"
"619",619,19.08,3.93,"Male","No","Thur","Lunch",2,"small","regular"
"620",620,20.27,5.21,"Female","No","Thur","Lunch",2,"big","regular"
"621",621,11.17,3.88,"Female","No","Thur","Lunch",2,"small","regular"
"622",622,12.26,4.18,"Female","No","Thur","Lunch",2,"small","regular"
"623",623,18.26,5.73,"Female","No","Thur","Lunch",2,"big","regular"
"624",624,8.51,1.04,"Female","No","Thur","Lunch",2,"small","regular"
"625",625,10.33,4.19,"Female","No","Thur","Lunch",2,"small","regular"
"626",626,14.15,4.62,"Female","No","Thur","Lunch",2,"small","regular"
"627",627,16,1.08,"Male","Yes","Thur","Lunch",2,"small","regular"
"628",628,13.16,5.58,"Female","No","Thur","Lunch",2,"big","regular"
"629",629,17.47,6.21,"Female","No","Thur","Lunch",2,"big","regular"
"630",630,34.3,7.64,"Male","No","Thur","Lunch",6,"big","huge"
"631",631,41.19,7.04,"Male","No","Thur","Lunch",5,"big","regular"
"632",632,27.05,7.57,"Female","No","Thur","Lunch",6,"big","huge"
"633",633,16.43,4.57,"Female","No","Thur","Lunch",2,"small","regular"
"634",634,8.35,2.28,"Female","No","Thur","Lunch",2,"small","regular"
"635",635,18.64,4.37,"Female","No","Thur","Lunch",3,"small","regular"
"636",636,11.87,2.97,"Female","No","Thur","Lunch",2,"small","regular"
"637",637,9.78,4.05,"Male","No","Thur","Lunch",2,"small","regular"
"638",638,7.51,4.72,"Male","No","Thur","Lunch",2,"small","regular"
"639",639,14.07,4.18,"Male","No","Sun","Dinner",2,"small","regular"
"640",640,13.13,5.4,"Male","No","Sun","Dinner",2,"big","regular"
"641",641,17.26,4.14,"Male","No","Sun","Dinner",3,"small","regular"
"642",642,24.55,4.9,"Male","No","Sun","Dinner",4,"small","regular"
"643",643,19.77,3.41,"Male","No","Sun","Dinner",4,"small","regular"
"644",644,29.85,7.76,"Female","No","Sun","Dinner",5,"big","huge"
"645",645,48.17,6.87,"Male","No","Sun","Dinner",6,"big","regular"
"646",646,25,4.44,"Female","No","Sun","Dinner",4,"small","regular"
"647",647,13.39,5.04,"Female","No","Sun","Dinner",2,"big","regular"
"648",648,16.49,6.04,"Male","No","Sun","Dinner",4,"big","regular"
"649",649,21.5,5.84,"Male","No","Sun","Dinner",4,"big","regular"
"650",650,12.66,3.79,"Male","No","Sun","Dinner",2,"small","regular"
"651",651,16.21,4.69,"Female","No","Sun","Dinner",3,"small","regular"
"652",652,13.81,5.23,"Male","No","Sun","Dinner",2,"big","regular"
"653",653,17.51,6.22,"Female","Yes","Sun","Dinner",2,"big","regular"
"654",654,24.52,6.33,"Male","No","Sun","Dinner",3,"big","regular"
"655",655,20.76,5.01,"Male","No","Sun","Dinner",2,"big","regular"
"656",656,31.71,5.85,"Male","No","Sun","Dinner",4,"big","regular"
"657",657,10.59,5.71,"Female","Yes","Sat","Dinner",2,"big","regular"
"658",658,10.63,5.95,"Female","Yes","Sat","Dinner",2,"big","regular"
"659",659,50.81,11.54,"Male","Yes","Sat","Dinner",3,"big","huge"
"660",660,15.81,6.45,"Male","Yes","Sat","Dinner",2,"big","regular"
