"","Account_Length","Intl_Plan","D_VMail_Plan","VMail_Message","Day_Mins","Day_Calls","Eve_Mins","Eve_Calls","Night_Mins","Night_Calls","Intl_Mins","Intl_Calls","CustServ_Call","Churn","CustServ_Call2","Total_Min","Intl_Min_Prop","Day_Min_Prop","Night_Min_Prop","Intl_Plan2"
"203",97,"no",0,0,218,86,184,94,240.5,110,6.4,8,3,0,3,642.5,0.0099610895,0.3392996109,0.3743190661,0
"204",105,"no",0,0,140.6,109,178.6,51,217,83,6.8,3,2,0,2,536.2,0.0126818351,0.2622155912,0.4046997389,0
"205",157,"no",0,0,152.7,105,257.5,80,198.1,93,9.4,4,1,0,1,608.3,0.0154529015,0.2510274536,0.3256616801,0
"206",66,"no",1,36,106.7,76,209.8,77,190.4,117,12.1,2,1,0,1,506.9,0.0238705859,0.2104951667,0.3756164924,0
"207",122,"no",0,0,243.8,98,83.9,72,179.8,84,13.7,8,2,0,2,507.5,0.0269950739,0.4803940887,0.3542857143,0
"208",38,"no",0,0,194.4,94,186.7,95,223.3,90,10.8,5,3,0,3,604.4,0.017868961,0.3216412972,0.369457313,0
"209",106,"no",0,0,213.9,95,151.9,70,260.1,124,12.2,5,3,0,3,625.9,0.0194919316,0.341747883,0.4155615913,0
"210",99,"no",0,0,217.2,112,246.7,89,226.1,89,15.8,7,3,0,3,690,0.0228985507,0.3147826087,0.3276811594,0
"211",99,"no",0,0,241.1,72,155.6,98,188.2,109,11.6,10,1,0,1,584.9,0.01983245,0.4122072149,0.3217644042,0
"212",144,"yes",0,0,203.5,100,247.6,103,194.3,94,11.9,11,0,0,0,645.4,0.0184381779,0.3153083359,0.3010536102,1
"213",82,"no",1,24,155.2,131,244.5,106,122.4,68,10.7,3,1,0,1,522.1,0.0204941582,0.2972610611,0.2344378472,0
"214",86,"no",1,31,167.6,139,113,118,246.9,121,12.2,6,1,0,1,527.5,0.0231279621,0.3177251185,0.468056872,0
"215",70,"yes",0,0,226.7,98,228.1,115,73.2,93,17.6,4,2,1,2,528,0.0333333333,0.4293560606,0.1386363636,1
"216",93,"no",0,0,179.3,93,178.6,98,225.2,131,11.5,6,3,0,3,583.1,0.0197221746,0.3074944263,0.3862116275,0
"217",93,"no",0,0,151.4,89,186.4,76,172.5,120,10.9,3,0,0,0,510.3,0.0213599843,0.2966882226,0.3380364491,0
"218",120,"no",0,0,180,80,224.2,82,265.4,91,4.7,7,3,0,3,669.6,0.0070191159,0.2688172043,0.3963560335,0
"219",136,"no",0,0,250.2,121,267.1,118,151,114,13,2,1,1,1,668.3,0.0194523418,0.3743827622,0.2259464312,0
"220",106,"no",0,0,223,121,110.1,98,188.7,107,7.1,12,0,0,0,521.8,0.0136067459,0.4273668072,0.3616328095,0
"221",81,"no",0,0,183.6,116,152.6,98,212.2,99,12.2,6,3,0,3,548.4,0.0222465354,0.3347921225,0.3869438366,0
"222",127,"no",1,22,166,114,174.5,103,244.9,68,10.2,6,1,0,1,585.4,0.0174239836,0.2835667919,0.4183464298,0
"223",65,"no",0,0,136.1,112,272.9,96,220.2,104,4.4,2,1,0,1,629.2,0.006993007,0.2163064209,0.3499682136,0
"224",35,"no",0,0,149.3,113,242.2,122,174.3,104,8.9,6,2,0,2,565.8,0.0157299399,0.2638741605,0.3080593849,0
"225",88,"no",0,0,65.4,97,168.2,76,236,113,13.8,1,2,0,2,469.6,0.0293867121,0.1392674617,0.5025553663,0
"226",65,"no",0,0,213.4,111,234.5,94,250.1,123,2.7,4,1,0,1,698,0.0038681948,0.305730659,0.3583094556,0
"227",123,"no",0,0,206.9,85,244.7,78,221.5,136,7.7,2,3,0,3,673.1,0.0114396078,0.3073837468,0.3290744317,0
"228",126,"no",1,27,186.2,78,189.6,83,76.5,139,9.6,3,2,0,2,452.3,0.0212248508,0.4116736679,0.1691355295,0
"229",104,"no",1,23,280.2,136,220.5,92,136.9,102,13.3,3,4,0,4,637.6,0.020859473,0.4394604768,0.2147114178,0
"230",45,"no",1,22,196.6,84,313.2,92,163.3,108,11.9,3,0,0,0,673.1,0.0176793938,0.2920814144,0.2426088248,0
"231",93,"yes",0,0,312,109,129.4,100,217.6,74,10.5,2,0,1,0,659,0.0159332322,0.4734446131,0.3301972686,1
"232",63,"yes",1,36,199,110,291.3,111,197.6,92,11,6,1,0,1,687.9,0.0159906963,0.2892862335,0.2872510539,1
"233",100,"no",0,0,203.1,96,217,126,180.9,122,13.5,2,3,0,3,601,0.0224625624,0.337936772,0.3009983361,0
"234",53,"no",0,0,168.8,97,220.3,87,154.3,113,10.9,2,0,0,0,543.4,0.0200588885,0.3106367317,0.2839528892,0
"235",92,"yes",0,0,173.1,140,240.3,105,233.2,117,9,5,1,0,1,646.6,0.0139189607,0.2677080111,0.3606557377,1
"236",139,"no",0,0,134.4,106,211.3,98,193.6,125,10.2,2,5,1,5,539.3,0.0189134063,0.2492119414,0.358983868,0
"237",110,"no",1,40,202.6,103,118.8,128,234.9,98,9,9,2,0,2,556.3,0.016178321,0.3641919827,0.4222541794,0
"238",110,"no",0,0,74.5,117,200.8,98,192.2,101,9.8,7,3,0,3,467.5,0.0209625668,0.1593582888,0.4111229947,0
"239",215,"no",0,0,83.6,148,120.9,91,226.6,110,10.7,9,0,0,0,431.1,0.0248202273,0.1939225238,0.5256321039,0
"240",73,"no",0,0,192.2,86,168.6,116,139.8,87,9.4,6,1,0,1,500.6,0.018777467,0.3839392729,0.2792648821,0
"241",138,"no",0,0,220.2,89,88.3,125,195.3,79,12.9,5,0,0,0,503.8,0.025605399,0.4370782056,0.3876538309,0
"242",137,"yes",0,0,135.1,95,134.1,102,223.1,81,12.3,2,2,1,2,492.3,0.0249847654,0.2744261629,0.4531789559,1
"243",36,"no",0,0,253.4,77,182.4,151,275.8,103,8.4,2,1,0,1,711.6,0.0118043845,0.356098932,0.3875772906,0
"244",85,"no",0,0,225,81,176.9,63,194.3,110,7.1,2,3,0,3,596.2,0.0119087555,0.3773901375,0.3258973499,0
"245",108,"no",0,0,198.5,99,267.8,60,354.9,75,9.4,3,0,1,0,821.2,0.0114466634,0.241719435,0.4321724306,0
"246",22,"no",0,0,110.3,107,166.5,93,202.3,96,9.5,5,0,0,0,479.1,0.0198288458,0.2302233354,0.4222500522,0
"247",107,"no",1,37,60,102,102.2,80,261.8,106,11.1,3,0,0,0,424,0.0261792453,0.141509434,0.6174528302,0
"248",51,"no",0,0,214.8,94,149.7,58,283.4,66,10.2,5,0,0,0,647.9,0.0157431702,0.3315326439,0.437413181,0
"249",94,"no",0,0,181.8,85,202.4,98,245.9,97,9.2,2,4,0,4,630.1,0.014600857,0.2885256309,0.390255515,0
"250",119,"no",1,23,154,114,278,137,228.4,112,11.8,4,2,0,2,660.4,0.0178679588,0.2331920048,0.3458509994,0
"251",33,"no",1,29,157.4,99,117.9,80,279.2,79,13.9,11,4,1,4,554.5,0.0250676285,0.2838593327,0.5035166817,0
"252",106,"no",0,0,207.9,91,172,109,191.8,143,14.4,7,4,0,4,571.7,0.0251880357,0.3636522652,0.3354906419,0
"253",82,"no",0,0,207,90,232.9,83,172.4,108,9.1,8,3,0,3,612.3,0.0148619958,0.3380695737,0.2815613261,0
"254",86,"no",1,41,119,101,230,134,236.9,58,9.5,3,0,0,0,585.9,0.0162143711,0.2031063321,0.4043352108,0
"255",97,"yes",0,0,143.7,117,273,82,178.3,81,10.9,3,0,0,0,595,0.0183193277,0.241512605,0.2996638655,1
"256",106,"no",1,32,165.9,126,216.5,93,173.1,86,14.1,8,4,0,4,555.5,0.0253825383,0.298649865,0.3116111611,0
"257",108,"no",0,0,138.6,122,172.3,117,231.6,92,9.8,3,1,0,1,542.5,0.0180645161,0.255483871,0.4269124424,0
"258",114,"no",0,0,84.7,118,249.9,86,193.4,95,14.5,8,1,0,1,528,0.0274621212,0.1604166667,0.3662878788,0
"259",92,"yes",0,0,62.6,111,180.6,126,221.7,80,10.4,2,1,1,1,464.9,0.0223704022,0.1346526135,0.4768767477,1
"260",59,"no",0,0,155.2,79,235.3,123,169.4,80,8.7,4,1,0,1,559.9,0.015538489,0.2771923558,0.3025540275,0
"261",24,"no",1,25,164.9,110,209.3,105,231.2,55,6.7,9,1,0,1,605.4,0.0110670631,0.2723818963,0.3818962669,0
"262",151,"no",0,0,134.5,88,143.1,112,223.9,61,15.4,1,1,0,1,501.5,0.0307078764,0.2681954138,0.4464606181,0
"263",117,"no",0,0,143.3,103,211.3,108,185.2,96,11.5,3,1,0,1,539.8,0.0213041867,0.2654686921,0.3430900333,0
"264",78,"no",0,0,168.3,110,221.2,73,241,136,12.5,1,1,0,1,630.5,0.0198255353,0.2669310071,0.3822363204,0
"265",155,"no",0,0,262.4,55,194.6,113,146.5,85,8.3,6,2,0,2,603.5,0.0137531069,0.4347970174,0.2427506214,0
"266",114,"no",1,30,206.2,79,260,91,291.6,83,11.4,6,1,0,1,757.8,0.0150435471,0.2721034574,0.3847980998,0
"267",114,"no",1,28,225.8,94,193,117,232.4,100,8.4,9,4,0,4,651.2,0.0128992629,0.3467444717,0.3568796069,0
"268",119,"no",0,0,138.3,89,170.5,78,263.9,98,13.5,6,3,0,3,572.7,0.0235725511,0.2414876899,0.4607997206,0
"269",64,"no",1,48,94.4,104,136.2,101,147.4,89,4.5,4,0,0,0,378,0.0119047619,0.2497354497,0.3899470899,0
"270",118,"yes",0,0,160,123,175.4,96,184.8,99,9.9,3,2,0,2,520.2,0.0190311419,0.30757401,0.3552479815,1
"271",101,"no",0,0,206.6,105,224.9,117,249.9,100,14.6,3,0,0,0,681.4,0.0214264749,0.3031992956,0.3667449369,0
"272",117,"no",0,0,134.7,121,180,83,200.9,104,7.7,3,1,0,1,515.6,0.0149340574,0.2612490303,0.3896431342,0
"273",49,"no",1,28,214.4,78,235.2,100,206.2,107,8,13,3,0,3,655.8,0.0121988411,0.3269289418,0.3144251296,0
"274",139,"no",0,0,192.8,104,234.4,96,203.2,101,13,3,3,0,3,630.4,0.0206218274,0.3058375635,0.3223350254,0
"275",92,"no",1,28,151.1,90,194.8,79,239.2,114,10,3,1,0,1,585.1,0.0170910955,0.2582464536,0.4088190053,0
"276",83,"no",0,0,221.4,103,231.8,103,122.5,100,9.8,5,3,0,3,575.7,0.0170227549,0.3845752996,0.2127844363,0
"277",148,"yes",0,0,218.9,88,208,85,203.3,99,11.1,4,0,0,0,630.2,0.017613456,0.3473500476,0.3225960013,1
"278",144,"no",1,48,189.8,96,123.4,67,214.2,106,6.5,2,2,1,2,527.4,0.0123246113,0.35987865,0.4061433447,0
"279",131,"no",1,25,192.7,85,225.9,105,254.2,59,10.9,6,2,0,2,672.8,0.0162009512,0.2864149822,0.377824019,0
"280",146,"yes",0,0,204.4,135,219.1,90,222.7,114,10.5,6,3,0,3,646.2,0.0162488394,0.3163107397,0.3446301455,1
"281",143,"no",0,0,172.3,97,174,108,188.2,119,13,4,2,0,2,534.5,0.0243217961,0.3223573433,0.3521047708,0
"282",81,"no",0,0,198.4,93,210.9,108,193.3,71,10.4,6,2,0,2,602.6,0.0172585463,0.3292399602,0.3207766346,0
"283",48,"no",1,37,211.7,115,159.9,84,144.1,80,12.2,1,1,0,1,515.7,0.023657165,0.4105099864,0.2794260229,0
"284",86,"no",1,28,221.6,74,288.4,100,240.3,105,9,2,1,0,1,750.3,0.0119952019,0.2953485273,0.3202718912,0
"285",71,"no",0,0,197.9,108,181.5,109,281.4,56,6.7,5,3,0,3,660.8,0.0101392252,0.2994854722,0.4258474576,0
"286",145,"no",1,24,147.5,90,175.7,108,252.1,102,15.6,3,2,0,2,575.3,0.0271162872,0.2563879715,0.4382061533,0
"287",137,"no",0,0,206.4,122,128,102,194.5,84,8.8,5,2,0,2,528.9,0.0166383059,0.3902439024,0.3677443751,0
"288",137,"no",0,0,205.9,88,209.3,86,289.9,84,14.5,4,2,0,2,705.1,0.0205644589,0.292015317,0.411147355,0
"289",167,"no",0,0,207.6,88,132.4,63,255.2,98,14.1,5,0,0,0,595.2,0.0236895161,0.3487903226,0.4287634409,0
"290",89,"no",0,0,303.9,95,260.9,114,312.1,89,5.3,3,1,1,1,876.9,0.0060440187,0.3465617516,0.3559128749,0
"291",199,"no",1,34,230.6,121,219.4,99,299.3,94,8,2,0,0,0,749.3,0.0106766315,0.3077539036,0.3994394768,0
"292",132,"no",0,0,99.5,110,129.1,80,125.1,124,9.7,3,0,0,0,353.7,0.0274243709,0.2813118462,0.3536895674,0
"293",94,"no",0,0,177.1,112,194,112,146.7,108,5.9,4,1,0,1,517.8,0.0113943608,0.3420239475,0.2833140209,0
"294",96,"no",1,37,172.7,93,120.1,116,216.1,86,10.3,5,5,1,5,508.9,0.0202397328,0.3393594026,0.4246413834,0
"295",96,"no",1,18,172.7,86,133.4,113,259.5,70,9.8,3,1,0,1,565.6,0.0173267327,0.3053394625,0.4588048091,0
"296",166,"no",0,0,204.2,115,179.9,152,216.8,109,9.5,5,1,0,1,600.9,0.0158096189,0.3398235979,0.3607921451,0
"297",74,"no",0,0,85.7,83,247.7,67,142.4,85,10.1,5,2,0,2,475.8,0.0212274065,0.1801176965,0.299285414,0
"298",36,"no",0,0,157.6,117,184.3,58,240.4,99,11.9,1,0,0,0,582.3,0.0204362013,0.2706508673,0.4128456122,0
"299",113,"no",0,0,215.5,129,218.7,117,207.1,91,6.6,9,4,0,4,641.3,0.0102915952,0.3360361765,0.3229377826,0
"300",94,"no",0,0,181.5,98,199.9,88,287.7,114,6.6,5,1,0,1,669.1,0.0098639964,0.2712599014,0.4299805709,0
"301",67,"no",0,0,171.7,80,110.4,81,195.4,111,11.9,4,2,0,2,477.5,0.024921466,0.3595811518,0.4092146597,0
"302",127,"no",0,0,266.6,106,264.8,168,207.2,119,5.9,2,1,1,1,738.6,0.0079880856,0.3609531546,0.2805307338,0
"303",121,"no",0,0,170.4,108,350.5,68,297,87,11.2,3,0,1,0,817.9,0.0136936056,0.2083384277,0.3631250764,0
"304",158,"no",0,0,158,106,292.5,114,241.1,89,9.1,4,1,0,1,691.6,0.0131578947,0.2284557548,0.3486119144,0
"305",136,"no",0,0,92,117,253.6,77,214.1,90,10.3,10,1,0,1,559.7,0.0184027157,0.1643737717,0.3825263534,0
"306",196,"no",0,0,234,109,249.5,114,173.1,70,9.1,5,2,0,2,656.6,0.0138592751,0.3563813585,0.2636308255,0
"307",113,"no",0,0,272.1,111,268.5,118,213.8,105,8.5,10,1,1,1,754.4,0.0112672322,0.3606839873,0.2834040297,0
"308",122,"no",0,0,296.4,99,214.8,89,133.9,107,11.4,3,4,1,4,645.1,0.0176716788,0.459463649,0.2075647186,0
"309",112,"no",0,0,194.4,101,190.3,82,183.4,107,11.4,2,0,0,0,568.1,0.0200668896,0.3421932758,0.3228304876,0
"310",209,"no",0,0,227.2,128,258.4,92,183.5,74,8.9,4,3,0,3,669.1,0.0133014497,0.3395606038,0.2742489912,0
"311",62,"no",0,0,248.7,109,220,118,265.7,78,13.2,2,1,1,1,734.4,0.0179738562,0.3386437908,0.361791939,0
"312",110,"no",1,38,236.3,102,195.9,112,183.5,82,9.7,6,1,0,1,615.7,0.0157544259,0.3837908072,0.2980347572,0
"313",16,"no",0,0,205.6,69,169.5,93,220.1,64,10.9,3,0,0,0,595.2,0.018313172,0.3454301075,0.3697916667,0
"314",73,"no",0,0,94.1,136,280.3,122,205,77,9.8,4,0,0,0,579.4,0.016914049,0.162409389,0.3538142906,0
"315",128,"no",0,0,125.2,99,205.4,107,254.4,111,18.9,2,0,0,0,585,0.0323076923,0.214017094,0.4348717949,0
"316",39,"no",0,0,60.4,158,306.2,120,123.9,46,12.4,3,1,0,1,490.5,0.0252803262,0.1231396534,0.2525993884,0
"317",103,"no",1,28,121,105,270.4,100,160.5,76,7.7,4,2,0,2,551.9,0.0139518029,0.2192426164,0.2908135532,0
"318",119,"no",1,29,117.8,66,256.8,114,147.6,76,7.6,3,3,0,3,522.2,0.0145538108,0.2255840674,0.2826503255,0
"319",173,"no",1,21,232.4,96,211.9,118,273,102,5,5,3,0,3,717.3,0.0069705841,0.3239927506,0.3805938938,0
"320",128,"yes",1,32,223.5,81,188.8,74,154.9,101,9.4,2,2,1,2,567.2,0.0165726375,0.3940409027,0.2730959097,1
"321",86,"no",0,0,176.3,79,259.2,97,287.4,78,6.2,3,0,0,0,722.9,0.0085765666,0.2438788214,0.3975653617,0
"322",114,"no",1,32,125.2,79,177.8,105,232.4,89,12.9,3,1,0,1,535.4,0.0240941352,0.2338438551,0.4340679866,0
"323",104,"no",0,0,138.7,107,256.9,113,234.9,74,10,3,0,0,0,630.5,0.0158604282,0.2199841396,0.3725614592,0
"324",148,"no",0,0,86.3,134,246.6,92,251.6,91,11.3,4,1,0,1,584.5,0.019332763,0.147647562,0.430453379,0
"325",129,"no",0,0,207,91,154.9,121,245.1,112,13.4,5,3,0,3,607,0.0220757825,0.3410214168,0.4037891269,0
"326",100,"no",1,30,58.8,104,219.5,107,152.3,118,7.1,3,0,0,0,430.6,0.0164886205,0.1365536461,0.3536925221,0
"327",121,"no",1,35,68.7,95,209.2,69,197.4,42,11.4,4,1,0,1,475.3,0.0239848517,0.1445402903,0.4153166421,0
"328",143,"no",1,33,239.2,109,235.5,112,156.3,95,9.5,4,1,0,1,631,0.0150554675,0.3790808241,0.2477020602,0
"329",76,"no",0,0,198.3,130,217.1,86,188.4,96,12.5,3,0,0,0,603.8,0.0207022193,0.3284200066,0.312023849,0
"330",158,"no",0,0,205.2,97,240.6,77,79.7,108,14.4,12,0,0,0,525.5,0.0274024738,0.3904852521,0.1516650809,0
"331",116,"no",0,0,192.1,98,312.9,135,130.2,94,7.9,2,3,0,3,635.2,0.0124370277,0.3024244332,0.2049748111,0
"332",54,"no",0,0,272.6,83,248.7,74,197.4,111,9.5,2,1,1,1,718.7,0.0132183108,0.379295951,0.2746625852,0
"333",86,"no",0,0,128.3,121,197.1,93,138.4,152,12.2,5,7,1,5,463.8,0.0263044416,0.2766278568,0.2984044847,0
"334",108,"no",0,0,169.6,99,264.1,87,206.3,78,9.3,4,0,0,0,640,0.01453125,0.265,0.32234375,0
"335",66,"no",0,0,201.3,95,152.8,66,233.2,101,7.5,4,1,0,1,587.3,0.0127703048,0.3427549804,0.3970713434,0
"336",151,"no",1,17,214.7,97,138.5,90,169.1,44,8.6,4,1,0,1,522.3,0.0164656328,0.4110664369,0.323760291,0
"337",99,"no",0,0,169.2,70,271.5,77,170.2,104,10.6,2,0,0,0,610.9,0.0173514487,0.2769684073,0.2786053364,0
"338",55,"no",0,0,194.1,121,176.6,110,302.8,136,7,7,2,0,2,673.5,0.010393467,0.2881959911,0.4495916852,0
"339",77,"no",0,0,233.8,104,266.5,94,212.7,104,7.6,3,2,0,2,713,0.0106591865,0.3279102384,0.2983169705,0
"340",78,"no",0,0,225.1,67,199.2,127,175.5,102,14.6,2,0,0,0,599.8,0.0243414471,0.3752917639,0.2925975325,0
"341",89,"no",0,0,213,63,176.6,71,262.6,126,9.1,1,1,1,1,652.2,0.0139527752,0.3265869365,0.4026372278,0
"342",101,"no",0,0,183.9,115,255.9,101,275,145,10.8,11,1,0,1,714.8,0.0151091214,0.2572747622,0.3847229994,0
"343",44,"no",1,34,221.8,105,161.7,85,227.7,62,14,7,0,0,0,611.2,0.0229057592,0.3628926702,0.3725458115,0
"344",98,"no",1,21,64.6,98,176.1,86,244.8,84,0,0,2,0,2,485.5,0,0.1330587024,0.5042224511,0
"345",64,"no",1,37,154.6,92,83.4,103,165.9,99,13.3,3,1,0,1,403.9,0.0329289428,0.3827680119,0.410745234,0
"346",141,"no",0,0,260.2,131,179.2,120,135,119,7.2,8,3,0,3,574.4,0.0125348189,0.452994429,0.2350278552,0
"347",81,"no",1,33,161.6,117,123,90,261.3,101,12.2,5,1,0,1,545.9,0.0223484155,0.296024913,0.4786590951,0
"348",162,"no",0,0,220.6,117,155.2,121,186.7,89,10.5,11,1,0,1,562.5,0.0186666667,0.3921777778,0.3319111111,0
"349",83,"no",1,41,155.9,122,162.3,107,127.6,105,13.1,5,3,0,3,445.8,0.0293853746,0.3497083894,0.2862270076,0
"350",100,"no",0,0,107,63,105.7,67,243.1,74,12.8,3,4,1,4,455.8,0.0280824923,0.2347520842,0.5333479596,0
"351",59,"no",0,0,182.5,104,204.7,95,229.9,100,11.3,8,4,0,4,617.1,0.0183114568,0.29573813,0.3725490196,0
"352",179,"yes",1,38,220.1,78,234.3,71,237.3,85,10.1,4,4,0,4,691.7,0.0146017059,0.3182015325,0.343067804,1
"353",79,"no",0,0,152.2,112,177.2,132,96.4,87,5.3,3,1,0,1,425.8,0.0124471583,0.3574448098,0.2263973697,0
"354",117,"no",0,0,181.5,95,205.1,88,204,82,14.7,9,2,0,2,590.6,0.0248899424,0.3073145953,0.345411446,0
"355",64,"yes",0,0,236.2,77,218.6,85,194.1,97,13.2,2,2,1,2,648.9,0.0203421174,0.3640006164,0.2991215904,1
"356",31,"no",0,0,166.1,105,79.3,93,213.7,98,12.7,2,1,0,1,459.1,0.0276628186,0.3617948159,0.4654759312,0
"357",124,"yes",0,0,244.6,89,188.8,80,206,114,11.3,4,1,0,1,639.4,0.0176728183,0.382546137,0.322177041,1
"358",122,"no",1,23,134.2,85,227.3,132,122.4,96,8.5,2,2,0,2,483.9,0.0175656127,0.2773300269,0.2529448233,0
"359",37,"yes",1,39,149.7,122,211.1,75,114.3,90,9.2,4,1,0,1,475.1,0.0193643443,0.3150915597,0.2405809303,1
"360",90,"no",1,29,150.1,109,264.7,103,178.4,97,5.8,4,1,0,1,593.2,0.0097774781,0.2530343898,0.3007417397,0
"361",159,"yes",0,0,257.1,53,312.2,127,183,82,8.8,6,1,1,1,752.3,0.0116974611,0.3417519607,0.243254021,1
"362",148,"no",0,0,124.4,83,179.7,81,253,99,11.3,6,0,0,0,557.1,0.0202836116,0.2232992281,0.4541374978,0
"363",39,"no",1,36,141.7,121,232.3,113,222.1,131,12,5,1,0,1,596.1,0.0201308505,0.2377117933,0.3725884919,0
"364",77,"no",0,0,230,87,103.2,138,309.6,136,11.3,3,2,0,2,642.8,0.0175793404,0.3578095831,0.4816428127,0
"365",194,"no",0,0,162.3,88,213.7,118,192.1,81,10.9,2,0,0,0,568.1,0.0191867629,0.2856891392,0.3381446928,0
"366",154,"no",0,0,350.8,75,216.5,94,253.9,100,10.1,9,1,1,1,821.2,0.0122990745,0.427179737,0.3091816853,0
"367",112,"no",0,0,193.3,96,264.1,123,128.6,115,9.1,3,4,0,4,586,0.0155290102,0.3298634812,0.2194539249,0
"368",45,"no",0,0,78.2,127,253.4,108,255,100,18,3,1,0,1,586.6,0.0306853051,0.1333106035,0.4347084896,0
"369",132,"no",0,0,83.4,110,232.2,137,146.7,114,7.6,5,1,0,1,462.3,0.0164395414,0.1804023361,0.3173264114,0
"370",128,"no",0,0,195.6,99,267.8,120,164.9,76,16,2,0,0,0,628.3,0.0254655419,0.3113162502,0.2624542416,0
"371",135,"no",0,0,201.8,81,225,114,204.4,82,10.3,6,1,0,1,631.2,0.0163181242,0.3197084918,0.3238276299,0
"372",56,"no",0,0,197,110,222.8,102,225.3,91,10.6,6,2,0,2,645.1,0.016431561,0.305379011,0.3492481786,0
"373",151,"yes",0,0,218,57,114.4,88,269.2,95,12.4,1,0,1,0,601.6,0.0206117021,0.3623670213,0.4474734043,1
"374",32,"no",0,0,164.8,98,229.9,96,167.3,108,14.8,2,2,0,2,562,0.0263345196,0.2932384342,0.2976868327,0
"375",90,"no",0,0,179.2,77,210.7,99,276.9,58,9.2,6,2,0,2,666.8,0.0137972406,0.2687462507,0.4152669466,0
"376",87,"no",1,21,214,113,180,114,134.5,82,10.6,5,0,0,0,528.5,0.0200567644,0.4049195837,0.2544938505,0
"377",138,"no",0,0,170.5,87,118.2,116,187.9,111,11.2,7,2,0,2,476.6,0.0234997902,0.3577423416,0.3942509442,0
"378",79,"no",0,0,205.7,123,214.5,108,226.1,106,6.7,18,1,0,1,646.3,0.0103667028,0.3182732477,0.3498375367,0
"379",95,"yes",0,0,165.5,84,286.2,112,198.9,89,11.5,2,1,1,1,650.6,0.0176759914,0.2543805718,0.305717799,1
"380",127,"no",0,0,221,100,160.7,113,233.1,96,6.8,4,2,0,2,614.8,0.0110605075,0.3594664932,0.3791476903,0
"381",137,"no",0,0,242.1,118,191,93,218.6,50,14.7,2,3,0,3,651.7,0.022556391,0.3714899494,0.3354304128,0
"382",97,"no",0,0,151.6,107,155.4,96,240,112,14.7,4,1,0,1,547,0.0268738574,0.2771480804,0.4387568556,0
"383",149,"yes",0,0,176.2,87,145,81,249.5,92,5.7,4,0,0,0,570.7,0.0099877344,0.3087436482,0.4371824076,1
"384",117,"yes",1,22,196,82,322.7,82,225.6,120,3.7,5,1,0,1,744.3,0.0049711138,0.2633346769,0.3031035873,1
"385",84,"no",0,0,159.5,125,247.1,90,187.9,82,7.2,4,2,0,2,594.5,0.0121110177,0.2682926829,0.3160639193,0
"386",137,"no",0,0,230.2,113,220.4,79,204.7,111,10.7,7,4,0,4,655.3,0.0163283992,0.3512894857,0.312376011,0
"387",99,"no",0,0,146.7,64,274,99,321.3,98,8.9,1,3,0,3,742,0.0119946092,0.1977088949,0.4330188679,0
"388",54,"no",0,0,210.5,102,204.5,83,127.8,53,8.5,5,1,0,1,542.8,0.0156595431,0.3878039794,0.2354458364,0
"389",85,"no",0,0,102,95,270.2,139,148.2,105,10.7,3,1,0,1,520.4,0.0205611068,0.1960030746,0.2847809377,0
"390",150,"no",0,0,126,99,238.5,73,285.1,100,10.2,6,3,0,3,649.6,0.0157019704,0.1939655172,0.438885468,0
"391",43,"no",0,0,168.4,125,243.8,89,214.7,102,11.1,2,1,0,1,626.9,0.0177061732,0.2686233849,0.3424788643,0
"392",35,"no",0,0,105.6,129,258.2,129,213.1,77,8.7,3,0,0,0,576.9,0.0150806032,0.1830473219,0.3693881089,0
"393",98,"no",0,0,206.5,92,176.2,152,232.8,115,12.4,5,5,0,5,615.5,0.0201462226,0.3354995938,0.378229082,0
"394",112,"no",0,0,217.1,76,205.2,100,185.7,91,9.4,3,2,0,2,608,0.0154605263,0.3570723684,0.3054276316,0
"395",16,"no",0,0,229.6,78,205.7,108,166.2,91,10.8,2,0,1,0,601.5,0.0179551122,0.3817123857,0.2763092269,0
"396",98,"no",1,22,278.3,89,93.4,143,107.6,42,9.7,5,0,0,0,479.3,0.0202378469,0.580638431,0.2244940538,0
"397",84,"no",0,0,138.6,102,199,93,204.1,137,7.8,4,0,0,0,541.7,0.0143991139,0.2558611778,0.3767768137,0
"398",94,"no",0,0,234.4,103,279.3,109,234.2,121,2,2,1,1,1,747.9,0.0026741543,0.3134108838,0.3131434684,0
"399",84,"no",0,0,181.5,129,130.7,112,186.5,118,8.5,4,1,0,1,498.7,0.0170443152,0.3639462603,0.3739723281,0
"400",66,"no",0,0,167.3,91,230,68,191.7,118,10.6,5,1,1,1,589,0.0179966044,0.284040747,0.325466893,0
"401",98,"no",1,31,121,105,218.9,98,226.7,110,12,1,1,0,1,566.6,0.0211789622,0.2135545358,0.4001058948,0
"402",74,"no",0,0,221.1,124,110.8,94,240.1,112,10.6,3,0,0,0,572,0.0185314685,0.3865384615,0.4197552448,0
"403",96,"no",1,26,145.8,108,192.2,89,165.1,96,9.9,2,1,0,1,503.1,0.0196779964,0.28980322,0.3281653747,0
"404",119,"no",0,0,222.8,122,163.2,107,160.6,112,11.2,6,1,0,1,546.6,0.0204903037,0.4076106842,0.2938163191,0
"405",73,"no",0,0,183.4,80,242,115,201.4,100,7.5,3,4,0,4,626.8,0.0119655392,0.2925973197,0.3213146139,0
"406",92,"yes",0,0,264.3,91,160.9,115,198.6,73,9.3,5,0,0,0,623.8,0.0149086246,0.4236934915,0.3183712728,1
